ordreExecution;description;typePeriode;source_name;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_name;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Evenement 5_ Décès inexpliqué d’un agent de la santé, des ressources animales, de l’environnement, de l’agriculture, d’un ASBC/VVV/ Ecogardes / Pisteurs, d’un tradipraticien de santé/animateur endogène;cyBM9bdAIYi;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Evenement 5_ Décès inexpliqué d’un agent de la santé, des ressources animales, de l’environnement, de l’agriculture, d’un ASBC/VVV/ Ecogardes / Pisteurs, d’un tradipraticien de santé/animateur endogène;GOrBkSwCOXa;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Evenement 6_ Deux (02) décès inexpliqués ou plus dans la même semaine, parmi un groupe de personnes;Z3x8SAPPO2m;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Evenement 6_ Deux (02) décès inexpliqués ou plus dans la même semaine, parmi un groupe de personnes;wKKRoJ9QbuX;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Evenement 7_ Deux (02) ou plusieurs personnes deviennent malades après avoir pris part aux funérailles, mariages, baptêmes ou tout autre regroupement;aRwBDadKiuJ;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Evenement 7_ Deux (02) ou plusieurs personnes deviennent malades après avoir pris part aux funérailles, mariages, baptêmes ou tout autre regroupement;Ukus1C3z71W;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Evenement 8_ La mort de plusieurs volailles et/ou autres animaux dans le même village/Aire faunique et dans la même semaine ou maladie de plusieurs animaux de retour de transhumance;LwU5HW7jMAm;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Evenement 8_ La mort de plusieurs volailles et/ou autres animaux dans le même village/Aire faunique et dans la même semaine ou maladie de plusieurs animaux de retour de transhumance;UFWyZT0H1q8;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Evenement 9_ Deux (02) personnes ou plus issues du même milieu, présentant les mêmes signes nécessitants qu’elles soient alitées ou hospitalisées;ZEpsricxPaY;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Evenement 9_ Deux (02) personnes ou plus issues du même milieu, présentant les mêmes signes nécessitants qu’elles soient alitées ou hospitalisées;dBPSJMnfyOz;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de rage confirmé;A2JVwGg29U1;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de rage confirmé;zGQmLiE5FFg;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de IAHP confirmé;I4F36DB4eO6;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de IAHP confirmé;XV2x1srm5rT;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de rage notifiés;MjjpOSJCnmS;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de rage notifiés;g5TShwkCdKH;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas d'anthrax notifiés;TPDCshECy55;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas d'anthrax notifiés;qHo47N5PuNX;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de dengue confirmé;U4IS0CvY8rl;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de dengue confirmé;ykcRwmyE9Vi;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de dengue notifiés;a8z07YRPROW;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de dengue notifiés;sutBHf0U0I1;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de brucellose notifiés;lUGwBhP1y8x;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de brucellose notifiés;ygVu858lV1n;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de brucellose confirmé;m6sAEh8dCoX;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de brucellose confirmé;Ya751XxBlWN;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas de IAHP notifiés;pBTeTvNJ4VH;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas de IAHP notifiés;QJ65H5Kyg4W;;;;;;;;;;;;
1;MAJ initial;QUOTIDIEN;RESUREPMRAH;Elevage_Nombre de cas d'anthrax confirmé;rjWDmHI41tQ;;;;;;;;;;;Formulaire de notification de maladie;TdsU2XfEig0;;;ONEHEALTH;Elevage_Nombre de cas d'anthrax confirmé;ed0nq7hh567;;;;;;;;;;;;
