ordreExecution;rapidpro_flowUuid;rapidpro_flowName;rapidpro_declancheur;rapidpro_position;rapidpro_name;dhis_eventName;dhis_eventId;dhis_eventOrgUnitCode;dhis_eventDate;dhis_eventDataElementName;dhis_eventDataElementId;dhis_valueUnique;dhis_assignValue;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;10;Artésunate rectal 50mg;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.7 Artesunate rectal 50mg;mAxCBjMDS2d;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;11;Artésunate rectal 100mg;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.8 Artesunate rectal 100mg;oU6XAVIG2jN;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;12;Amoxiciline Dispersible 250 Mg;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.10 Amoxicilline dispersible250 mg;z2jmkfs0fhP;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;13;Sulfadoxine pyriméthamine;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.11 Sulfadoxine pyrimethamine;I7I6CdSQ2LY;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;14;Fer acide folique;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.12 Fer acide folique;GXGOBMCsZrQ;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;15;Micronutriments multiples (MMS);Gestion intrant;XzFxUYlBIkN;;;Indiv_1.13 Micronutriments multiples;UcaofPxKeEU;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;16;Poudre de micronutiments multiples (MNP);Gestion intrant;XzFxUYlBIkN;;;Indiv_1.14 Poudre de micronutriments multiples;lQcjxtYF8RP;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;17;Contraceptif oraux combiné (COC);Gestion intrant;XzFxUYlBIkN;;;Indiv_1.16 Contraceptifs oraux combines (COC);UppDy4iH3EG;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;18;Contraceptif oraux progestatif (COP);Gestion intrant;XzFxUYlBIkN;;;Indiv_1.17 Contraceptifs oraux progestatifs (COP);lqcdVMYjsSd;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;19;Condom masculin;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.18 Condom masculin;MnVHMMxmKMT;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;20;Condom feminin;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.19 Condom feminin;O6rwNAgL2f6;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;21;Sayana Press;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.20 DMPA sc (Sayana press);kixMwkOsAJl;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;22;TDR pour paludisme;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.21 TDR pour Paludisme;AUcaAk5d95k;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;23;Kit SRO/ZINC;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.15 Kit sro zinc;itdMNg2ML4I;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;24;Gants en vrac;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.22 Gants en Vrac;ebQEUo2opuA;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;25;Artésunate + Pyronaridine (20mg + 60mg) sachet pour les enfants de 0 à < 5 ans;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.23 Artésunate + Pyronaridine (20mg + 60mg) sachet;C4h240LpIwS;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;26;Artésunate + Pyronaridine (60mg + 180mg) comprimé pour les 5 ans;Gestion intrant;XzFxUYlBIkN;;;Indiv_1.24 Artésunate + Pyronaridine (60mg + 180mg) comp;kV7ZtnGYako;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ajuststock;27;Code Opération;Gestion intrant;XzFxUYlBIkN;;;Code Opération;QEpj5yfYAej;oui;;;;;;;;;;;;;
