ordreExecution;description;typePeriode;source_name;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_name;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.2. MONTANT TOTAL DES MEDICAMENTS ACCOUCHEMENT;b5zddUTPqbx;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments accouchement;MZxZ3pblCMZ;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION_OBSTETRICALES;HWni6oxix39;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes consultation_accouchement_intervention_obstetricales;KR4eCj5kzY1;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.4. ACCOUCHEMENT HOSPITALISATION/MISE EN OBSERVATION ACCOUCHEMENT;GGj1rTezVkm;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout accouchement hospitalisation/mise en observation accouchement;jqXt8GUmoJM;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.5. EXAMENS COMPLEMENTAIRES ACCOUCHEMENT;treytA0cihL;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires accouchement;hYklV8b3tQ7;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.1. SOINS PREVENTIFS GROSSESSE;wH8wwOjLuWn;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins preventifs grossesse;MRBVwKawhKf;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.2. SOINS CURATIFS EN AMBULATOIRE GROSSESSE;W9RA9p4esbn;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs en ambulatoire grossesse;F4ZH1mbYcgK;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.3. SOINS CURATIFS EN INTERNE HOSPITALISATION OU MISE EN OBSERVATION GROSSESSE;HvpFmo9uYaQ;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs en interne hospitalisation ou mise en observation grossesse;PHOgmjHqLsl;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.1. CARBURANT EVACUATION GROSSESSE;YkBq4PRnLQO;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout carburant evacuation grossesse;Q0I4qMuBTyB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.2. MONTANT TOTAL DES MEDICAMENTS GROSSESSE;f7MEjWMvfWa;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments grossesse;X0Us4HpheTB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION GROSSESSE;P3bkU5bGGhU;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes consultation_accouchement_intervention grossesse;jnCzxIIeuoh;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.4. HOSPITALISATION/MISE EN OBSERVATION GROSSESSE;SzvzKYAuVGk;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout hospitalisation/mise en observation grossesse;O5OnIIJ5fMl;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.5. EXAMENS COMPLEMENTAIRES GROSSESSE;alThHtLWpM6;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires grossesse;bccgiMQdeRc;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.1. LIGATURE DES TROMPES PF;aWeJSDEnTBu;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout ligature des trompes pf;tH90AaLPy39;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.10. SAYANA PRESS PF;KnG0D59pT9h;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout sayana press pf;qDljzXF3nsX;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.11. PILULE PF;AK5b6ermOdI;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout pilule pf;aCB88nHHaih;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.12. CONDOM MASCULIN PF;m5nUTyDn0jc;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout condom masculin pf;GskSRC3n5na;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.13. CONDOM FEMININ PF;RDBwcoqxZoP;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout condom feminin pf;G7BiKSfJEPz;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.14. COLLIER PF;k8MYymX0LDF;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout collier pf;zNlYGyMiDjp;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.2. VASECTOMIE PF;N4IYjsBVk1Z;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout vasectomie pf;bQoFQgpLnLt;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.3. DIU INSERTION OU RETRAIT PF;bIuRc0t7VKU;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout diu insertion ou retrait pf;MJ3fv7uLM7n;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.4. IMPLANT 5 ANS INSERTION OU RETRAIT PF;qFsddqNT8SR;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout implant 5 ans insertion ou retrait pf;fRKoDhOrYJ4;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.5. IMPLANT 3 ANS INSERTION OU RETRAIT PF;ey5T5fX5HaR;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout implant 3 ans insertion ou retrait pf;lzW4ihDVKae;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.9. DEPO-PROVERA PF;gIPzhdHCt2E;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout depo-provera pf;ZkVVQWmm0Uw;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.1. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PF;SqSq6duOBuc;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments et consommables medicaux pf;covAvLoVp9k;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.2. EXAMENS COMPLEMENTAIRES PF;kgwsTITsUzy;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires pf;yzDcYMQWq0J;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.3. ACTES PF;tss1eVyOJjH;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes pf;iSW9xIxyBMz;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.4. CARBURANT SI EVACUATION PF;lAqsZNzpmDX;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout carburant si evacuation pf;FBGDVlSCOxC;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.1.1. SOINS CURATIFS EN AMBULATOIRE ENFANTS;InGas9oaZSN;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs en ambulatoire enfants;p0aezBk1Te8;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.1.2. SOINS CURATIFS EN HOSPITALISATION/MISE EN OBSERVATION ENFANTS;oRFOXKPOKOn;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs en hospitalisation/mise en observation enfants;KnpnNyTWjcu;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.1. CARBURANT EVACUATION ENFANTS;iFD7tnorZlt;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout carburant evacuation enfants;uu2F1bXR9IN;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.2. MONTANT TOTAL DES MEDICAMENTS ENFANTS;O0h8l5hpREm;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments enfants;etUqP62l0dG;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION ENFANTS;g74JOV7Vbnu;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes consultation_accouchement_intervention enfants;QLslksmvDXG;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.4. HOSPITALISATION/MISE EN OBSERVATION ENFANTS;AU3K2CsEPT0;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout hospitalisation/mise en observation enfants;osK8fabZHNl;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.5. EXAMENS COMPLEMENTAIRES ENFANTS;QoGjtjGiPVU;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires enfants;I9EpsGRX5x3;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.1. IVA/IVL DEPISTAGE;W42yK7NqsGA;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout iva/ivl depistage;ElhjUonDWLQ;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.2. CRYOTHERAPIE DEPISTAGE;XAIZKwukJRb;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout cryotherapie depistage;e6aJwA6bOMQ;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.3. RESECTION A L_ANSE DIATHERMIQUE RAD DEPISTAGE;eDb3M21Cwpm;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout resection a l_anse diathermique rad depistage;NiZpO2W1KCP;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.1 MONTANT TOTAL DES MEDICAMENTS DEPISTAGE;J3WGodYDMPm;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments depistage;ANYB98XdKKF;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.2. ACTES CONSULTATIONS_HOSPITALISATION DEPISTAGE;oXOXwucJXc9;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes consultations_hospitalisation depistage;xIXGFCk4syX;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.3. EXAMENS COMPLEMENTAIRES DEPISTAGE;soBSH0ujCXj;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires depistage;umaroMDdA5v;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.1. SOINS EN AMBULATOIRE PERSONNES AGEES;cLmdOjTptS8;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins en ambulatoire personnes agees;sL5JjnMr8jn;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.2. SOINS EN OBSERVATION/HOSPITALISATION PERSONNES AGEES;FcmGTDVuWd5;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins en observation/hospitalisation personnes agees;qCWA7ZWtWYe;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.3. CONSULTATIONS ANNUELLES DE SANTE PERSONNES AGEES;hzkJFpDkrwJ;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout consultations annuelles de sante personnes agees;oJ2sIJ1AdJm;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.1. CARBURANT EVACUATION PERSONNES AGEES;KkgYmXNTsxd;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout carburant evacuation personnes agees;oDYXOgqaZFz;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.2. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PERSONNES AGEES;QQiATXg5ave;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments et consommables medicaux personnes agees;FEt5OTmFswp;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.3. EXAMENS COMPLEMENTAIRES PERSONNES AGEES;jZgOZBgIeXt;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires personnes agees;cvpp7H1xS4I;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.4. ACTES (CONSULTATIONS, CHIRURGIES) PERSONNES AGEES;LLrDhNiFkd7;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes (consultations, chirurgies) personnes agees;Gn5gdLBw0rV;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.5. MISE EN OBSERVATION/HOSPITALISATION PERSONNES AGEES;tOqhktnb611;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout mise en observation/hospitalisation personnes agees;cDw7bUwq6mp;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.1.1. DEPISTAGE EN MILIEU DE SOINS PVVIH;dlVmwnX299n;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout depistage en milieu de soins pvvih;GYjjrkdaBeY;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.1.2. SUIVI MEDICAL ET BIOLOGIQUE PVVIH;wQx9ueRSLFw;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout suivi medical et biologique pvvih;IruDi2set1N;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.1. ACTES (CONSULTATIONS, CHIRURGIES) PVVIH;Ibcoo1pyRbL;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout actes (consultations, chirurgies) pvvih;NUbVIKo7nvJ;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.2. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PVVIH;NxwCnENBosO;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout montant total des medicaments et consommables medicaux pvvih;pdAuKvDc1ns;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.3. EXAMENS COMPLEMENTAIRES PVVIH;rHYaPgdrwxZ;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout examens complementaires pvvih;UsQ39lZwuJx;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.4. MISE EN OBSERVATION/HOSPITALISATION PVVIH;RNJoIpdtFzL;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout mise en observation/hospitalisation pvvih;F0gEK9A7Gq3;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.1. SOINS CURATIFS CONTRE LA DIARRHEE COMMUNAUTAIRE;huUJ6pGez7M;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs contre la diarrhee communautaire;pd0j94k52Xm;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.2. SOINS CURATIFS CONTRE LA PNEUMONIE COMMUNAUTAIRE;FjxJPlOWFuW;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs contre la pneumonie communautaire;uFcpVMSGii5;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.3. SOINS CURATIFS CONTRE LE PALUDISME SIMPLE COMMUNAUTAIRE;KEVUJcnS4QA;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins curatifs contre le paludisme simple communautaire;vzVuQArpHqz;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.4. SOINS PRE-TRANSFERT DU PALUDISME GRAVE COMMUNAUTAIRE;yj6oTHm4Vu6;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout soins pre-transfert du paludisme grave communautaire;vR0wMVIQTBB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.5. TDR PALUDISME COMMUNAUTAIRE;VHm5XZMdcC9;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout tdr paludisme communautaire;khLFfyjpj3j;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.6. SAYANA PRESS COMMUNAUTAIRE;lJatyGrM2Zc;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout sayana press communautaire;ELCe5w4YBqP;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.7. PILULE COMMUNAUTAIRE;hDGs849wCtj;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout pilule communautaire;W5R5Sjp5X29;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.8. CONDOM MASCULIN COMMUNAUTAIRE;oRrAn3CNnea;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout condom masculin communautaire;vH8Ia0l9rzK;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.9. CONDOM FEMININ COMMUNAUTAIRE;xLyQQh3rAMl;;;COÛT;dNttMsO2HVn;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_Cout condom feminin communautaire;v8ZzEENpALU;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.1. ACCOUCHEMENTS NORMAUX ACCOUCHEMENTS;C67octzpAFq;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité accouchements normaux accouchements;eD114M5paEJ;;;;;;;;;;;;
