typePeriode;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
TRIMESTRIELLE;TB - Fuschine de Ziehl Litre_QUANTITE RECUE;eEBEmUeEEge;;;;;;;;;;;;;;;CDT-Fuschine de Ziehl Litre;DbUCYPuwOKE;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Fuschine de Ziehl Litre_QUANTITE CONSOMMEE;DyiE5KLdrf9;;;;;;;;;;;;;;;CDT-Fuschine de Ziehl Litre;DbUCYPuwOKE;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Fuschine de Ziehl Litre_QUANTITE PERIMEE;eYHaZvetKBP;;;;;;;;;;;;;;;CDT-Fuschine de Ziehl Litre;DbUCYPuwOKE;;;Quantité périmée au cours de la période;STOzMpWFByG;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Fuschine de Ziehl Litre_QUANTITE AUTRES PERTES;DPdU5nSP5hg;;;;;;;;;;;;;;;CDT-Fuschine de Ziehl Litre;DbUCYPuwOKE;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Fuschine de Ziehl Litre_NOMBRE DE JOURS DE RUPTURE DE STOCK;zlKn9c7mJVz;;;;;;;;;;;;;;;CDT-Fuschine de Ziehl Litre;DbUCYPuwOKE;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Lames porte-objets_QUANTITE RECUE;yCgIEjtnWe8;;;;;;;;;;;;;;;CDT-Lames porte-objets;RHEngNvwHGz;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Lames porte-objets_QUANTITE CONSOMMEE;YzFyz66b3Sh;;;;;;;;;;;;;;;CDT-Lames porte-objets;RHEngNvwHGz;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Lames porte-objets_QUANTITE PERIMEE;eUCzgZO4F8f;;;;;;;;;;;;;;;CDT-Lames porte-objets;RHEngNvwHGz;;;Quantité périmée au cours de la période;STOzMpWFByG;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Lames porte-objets_QUANTITE AUTRES PERTES;ZRC3fXKU6o2;;;;;;;;;;;;;;;CDT-Lames porte-objets;RHEngNvwHGz;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Lames porte-objets_NOMBRE DE JOURS DE RUPTURE DE STOCK;mEPiR8mzD61;;;;;;;;;;;;;;;CDT-Lames porte-objets;RHEngNvwHGz;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Clofazimine 50mg comp_QUANTITE RECUE;VZo91yYAtME;;;;;;;;;;;;;;;CDT-Clofazimine 50 mg Comprime;yvzVaaj3Ggc;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Clofazimine 50mg comp_QUANTITE CONSOMMEE;mnsG5JR7sRT;;;;;;;;;;;;;;;CDT-Clofazimine 50 mg Comprime;yvzVaaj3Ggc;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Clofazimine 50mg comp_QUANTITE PERIMEE;sXwzDeO1Szu;;;;;;;;;;;;;;;CDT-Clofazimine 50 mg Comprime;yvzVaaj3Ggc;;;Quantité périmée au cours de la période;STOzMpWFByG;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Clofazimine 50mg comp_QUANTITE AUTRES PERTES;yiVeODk6I1f;;;;;;;;;;;;;;;CDT-Clofazimine 50 mg Comprime;yvzVaaj3Ggc;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;CDT;ziVhKnwibql;;;;
TRIMESTRIELLE;TB - Clofazimine 50mg comp_NOMBRE DE JOURS DE RUPTURE DE STOCK;Ru96Kj5TDH3;;;;;;;;;;;;;;;CDT-Clofazimine 50 mg Comprime;yvzVaaj3Ggc;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;CDT;ziVhKnwibql;;;;
